1;2641;1741.57791263839;21044.4206822455;0;1;0.50000
2;2641;1740.65803298979;21044.0284814918;0;1;1.00000
3;2641;1739.73815334121;21043.6362807361;0;1;1.00000
4;2641;1738.81827369259;21043.2440799812;0;1;1.00000
5;2641;1737.89839404413;21042.851879227;0;1;1.00000
6;2641;1736.97851439562;21042.4596784707;0;1;1.00000
7;2641;1736.05863474704;21042.0674777166;0;1;1.00000
8;2641;1735.13875509851;21041.6752769604;0;1;1.00000
9;2641;1734.21887545003;21041.2830762058;0;1;1.00000
10;2641;1733.29899580158;21040.8908754518;0;1;1.00000
11;2641;1732.37911615296;21040.4986746965;0;1;1.00000
12;2641;1731.45923650448;21040.1064739405;0;1;1.00000
13;2641;1730.539356856;21039.7142731861;0;1;1.00000
14;2641;1729.61947720741;21039.3220724309;0;1;0.64326
15;2641;1729.35591090932;21039.2096980556;0;1;0.32713
16;2641;1729.08549401673;21038.9604921431;0;1;0.68387
17;2641;1728.77633395789;21038.0094821222;0;1;1.00000
18;2641;1728.46717389903;21037.0584721027;0;1;0.51302
19;2641;1728.45912056764;21037.0336991781;0;1;0.51302
20;2641;1727.53952971866;21036.6408217539;0;1;1.00000
21;2641;1726.61993886969;21036.2479443292;0;1;1.00000
22;2641;1725.70034802073;21035.8550669059;0;1;1.00000
23;2641;1724.7807571719;21035.4621894821;0;1;1.00000
24;2641;1723.86116632304;21035.0693120575;0;1;1.00000
25;2641;1722.9415754742;21034.6764346337;0;1;1.00000
26;2641;1722.02198462547;21034.2835572086;0;1;1.00000
27;2641;1721.10239377664;21033.8906797843;0;1;0.76324
28;2641;1720.6182436519;21033.6838359976;0;1;0.26324
29;2641;1716.65300725014;21041.6221671128;0;1;0.50000
30;2641;1717.5716476652;21042.0172617704;0;1;1.00000
31;2641;1718.49028808028;21042.412356428;0;1;1.00000
32;2641;1719.40892849532;21042.8074510837;0;1;1.00000
33;2641;1720.32756891041;21043.2025457401;0;1;1.00000
34;2641;1721.24620932546;21043.5976403972;0;1;1.00000
35;2641;1722.16484974056;21043.9927350546;0;1;1.00000
36;2641;1723.0834901556;21044.3878297113;0;1;1.00000
37;2641;1724.00213057067;21044.7829243668;0;1;1.00000
38;2641;1724.92077098573;21045.1780190251;0;1;1.00000
39;2641;1725.83941140082;21045.5731136821;0;1;1.00000
40;2641;1726.75805181588;21045.9682083385;0;1;0.72492
41;2641;1727.17129096885;21046.1459368364;0;1;0.72492
42;2641;1727.58419289031;21047.0567123324;0;1;0.81368
43;2641;1727.84322775095;21047.6280891937;0;1;0.43379
44;2641;1728.06265172687;21047.7258752219;0;1;0.12011
45;2641;1728.0502856505;21047.7500014271;0;1;0.01358
46;2641;1728.06276622957;21047.7258792136;0;1;0.01358
47;2641;1728.06276622957;21047.7258792136;0;1;0.00006
48;2641;1728.06265172687;21047.7258752219;0;1;0.00006
49;2641;1728.08203854234;21047.7023392743;0;1;0.01525
50;2641;1728.06265172687;21047.7258752219;0;1;0.01525
51;2641;1728.06276622957;21047.7258792136;0;1;0.05485
52;2641;1728.15666845472;21047.7825932955;0;1;0.05485
53;2622;1809.39342714998;21072.8439894545;0;1;0.50000
54;2622;1761.18344001554;21148.1344181071;0;1;0.50000
55;2622;1762.08558240553;21148.565856523;0;1;0.74120
56;2622;1762.52077440846;21148.7739817052;0;1;0.62475
57;2622;1762.15431092711;21149.4478848256;0;1;0.88355
58;2622;1761.23350614821;21149.0578610334;0;1;0.57660
59;2622;1761.09243654772;21148.998108411;0;1;0.07660
60;23468;1661.75061071144;21100.7784052787;0;1;0.76261
61;23468;1661.85610280996;21100.2638792616;0;1;0.76261
62;23468;1662.01352907513;21099.2763485178;0;1;1.00000
63;23468;1662.17095534032;21098.2888177723;0;1;1.00000
64;23468;1662.32838160552;21097.3012870278;0;1;1.00000
65;23468;1662.48580787072;21096.3137562831;0;1;0.70514
66;23468;1662.55039586182;21095.908597546;0;1;0.20514
67;23470;1661.82980840429;21086.6911724472;0;1;1.00000
68;23470;1662.34867530999;21087.5460274832;0;1;1.00000
69;23470;1662.86754221582;21088.4008825231;0;1;0.65450
70;23470;1663.02786844487;21088.6650267225;0;1;0.65450
71;23470;1663.20394691563;21089.6494028563;0;1;0.82305
72;23470;1663.31771250996;21090.2854155115;0;1;0.82305
73;23470;1663.31771747893;21091.2854155115;0;1;0.59261
74;23470;1663.3177183993;21091.4706366542;0;1;0.59261
75;23470;1663.14857708474;21092.4562284654;0;1;1.00000
76;23470;1662.97943577015;21093.4418202741;0;1;1.00000
77;23470;1662.81029445557;21094.4274120845;0;1;1.00000
78;23470;1662.64115314113;21095.4130038945;0;1;0.71460
79;23470;1662.56855877845;21095.8360135505;0;1;0.21460
80;2622;1761.42103881911;21146.8851990869;0;1;0.50000
81;2622;1760.99170640467;21147.788345629;0;1;0.90190
82;2622;1760.6466083269;21148.5142962584;0;1;0.55684
83;2622;1760.70809490489;21148.8180091544;0;1;0.15494
84;2622;1801.24459547607;21082.7810163212;0;1;0.36827
85;2622;1801.087535472;21083.5006224314;0;1;0.86827
86;2622;1800.65715461724;21084.4032698268;0;1;1.00000
87;2622;1800.22677376249;21085.3059172218;0;1;1.00000
88;2622;1799.79639290787;21086.2085646165;0;1;1.00000
89;2622;1799.36601205333;21087.1112120115;0;1;0.98326
90;2622;1798.95004458096;21087.9836298981;0;1;0.88672
91;2622;1798.73627078218;21088.7617327232;0;1;0.40347
92;23470;1679.38307049599;21042.7419640705;0;1;0.50000
93;23470;1679.55009553404;21041.7560114167;0;1;0.89792
94;23470;1679.68302145118;21040.9713466593;0;1;0.39792
95;2622;1806.2089814347;21080.0168282792;0;1;0.50000
96;2622;1807.1750944712;21080.2749476326;0;1;0.85033
97;2622;1807.85200259647;21080.4557992309;0;1;0.85033
98;1006094;1669.83574378906;21013.9445949364;0;1;0.50000
99;1006094;1670.76710789065;21014.3086840884;0;1;0.56193
100;1006094;1670.88247110737;21014.3537819132;0;1;0.06193
101;1006093;1685.82945909778;21102.0635309205;0;1;0.50000
102;1006093;1686.35015875342;21102.9172708515;0;1;1.00000
103;1006093;1686.87085840907;21103.7710107815;0;1;1.00000
104;1006093;1687.39155806471;21104.6247507119;0;1;1.00000
105;1006093;1687.91225772033;21105.4784906427;0;1;1.00000
106;1006093;1688.43295737598;21106.3322305731;0;1;1.00000
107;1006093;1688.9536570316;21107.1859705026;0;1;1.00000
108;1006093;1689.47435668724;21108.039710433;0;1;1.00000
109;1006093;1689.99505634289;21108.8934503633;0;1;1.00000
110;1006093;1690.51575599853;21109.7471902945;0;1;1.00000
111;1006093;1691.03645565412;21110.600930222;0;1;1.00000
112;1006093;1691.55715530978;21111.4546701533;0;1;1.00000
113;1006093;1692.07785496545;21112.308410085;0;1;1.00000
114;1006093;1692.59855462108;21113.162150015;0;1;1.00000
115;1006093;1693.1192542767;21114.0158899447;0;1;1.00000
116;1006093;1693.63995393232;21114.8696298748;0;1;1.00000
117;1006093;1694.16065358799;21115.7233698059;0;1;1.00000
118;1006093;1694.6813532436;21116.5771097353;0;1;1.00000
119;1006093;1695.20205289924;21117.4308496658;0;1;1.00000
120;1006093;1695.72275255499;21118.2845895961;0;1;1.00000
121;1006093;1696.24345221078;21119.1383295266;0;1;1.00000
122;1006093;1696.76415186641;21119.9920694583;0;1;0.58958
